start,duration,confidence,loudness_start,loudness_max_time,loudness_max,pitches,timbre
174.93383,0.13338,0.268,-11.377,0.02110,-6.802,[0.295 1.000 0.473 0.187 0.199 0.174 0.129 0.098 0.068 0.516 0.097 0.020],[50.386 33.372 -12.768 -0.468 33.255 -31.975 -24.919 -1.078 16.679 12.065 -10.228 -2.657]}
175.06721,0.26063,0.512,-13.148,0.14618,-6.557,[0.388 1.000 0.427 0.136 0.179 0.308 0.360 0.203 0.205 0.255 0.148 0.312],[50.793 12.654 7.168 0.581 35.112 -31.613 -3.984 8.571 15.158 21.392 -7.276 -2.656]}
175.32785,0.24952,0.643,-12.705,0.01529,-5.594,[0.275 0.840 1.000 0.100 0.118 0.050 0.085 0.038 0.107 0.404 0.087 0.072],[51.984 49.259 19.126 6.938 -3.314 -43.830 3.888 -3.656 -18.523 -5.773 -13.695 -9.452]}
175.57737,0.12943,0.435,-12.937,0.01422,-7.550,[0.320 1.000 0.310 0.174 0.089 0.083 0.046 0.023 0.028 0.055 0.033 0.008],[50.955 33.495 16.424 -13.955 34.541 -45.845 -11.199 10.747 33.000 12.302 -5.623 -7.884]}
175.70680,0.24785,0.491,-11.643,0.03731,-5.318,[0.411 1.000 0.765 0.573 0.205 0.103 0.426 0.082 0.104 0.408 0.158 0.165],[52.668 63.198 -22.696 -15.344 27.426 -47.874 -13.582 -14.857 15.786 0.485 -13.354 -1.398]}
175.95465,0.13347,0.085,-11.248,0.01834,-6.755,[0.406 1.000 0.548 0.308 0.188 0.173 0.078 0.045 0.026 0.143 0.031 0.009],[50.341 44.033 14.279 -0.858 -8.790 -60.339 -2.944 16.676 -7.253 -0.350 3.888 -11.149]}
176.08812,0.20980,0.408,-11.890,0.00740,-7.058,[0.268 1.000 0.800 0.120 0.254 0.285 0.446 0.272 0.213 0.312 0.289 0.299],[51.083 15.565 19.071 -6.880 20.838 -50.963 -4.330 8.609 9.732 -7.597 -17.309 -11.951]}
176.29791,0.41261,0.676,-12.082,0.05245,-5.006,[0.304 0.200 0.218 0.149 0.147 0.135 0.254 0.119 0.180 0.468 0.388 1.000],[51.577 41.951 23.821 -26.182 9.134 -13.219 19.675 18.554 -5.471 3.092 -18.657 -10.188]}
176.71052,0.12662,0.532,-11.141,0.04202,-5.601,[0.924 1.000 0.705 0.316 0.147 0.119 0.485 0.130 0.319 0.355 0.614 0.116],[52.368 92.301 -12.338 -20.612 4.984 -39.119 -12.132 4.296 -13.144 -9.518 0.651 5.913]}
176.83714,0.09941,0.405,-9.517,0.00947,-4.235,[1.000 0.539 0.128 0.123 0.062 0.060 0.275 0.194 0.521 0.744 0.802 0.223],[52.870 46.326 33.788 18.147 11.721 -60.628 26.874 6.531 -15.885 -6.124 -7.145 -17.011]}
176.93655,0.27846,0.245,-9.208,0.03187,-4.714,[0.304 0.235 0.232 0.108 0.056 0.046 0.114 0.037 0.039 0.429 0.088 1.000],[52.393 27.654 40.236 7.264 24.487 -28.969 8.506 16.716 -9.489 6.366 -2.524 -15.051]}
177.21501,0.12694,0.014,-12.851,0.00802,-7.747,[1.000 0.611 0.065 0.061 0.112 0.123 0.310 0.230 0.456 0.469 0.784 0.106],[50.148 15.794 -8.020 -22.768 -22.261 -59.048 17.995 26.787 -13.860 6.170 -7.912 -14.960]}
177.34195,0.12277,0.434,-11.938,0.00815,-5.952,[1.000 0.667 0.316 0.338 0.310 0.318 0.420 0.169 0.345 0.754 0.783 0.083],[51.782 63.245 35.567 7.057 45.687 -55.443 23.305 6.279 18.436 2.780 -22.083 3.069]}
177.46472,0.12717,0.098,-10.959,0.01023,-6.082,[1.000 0.433 0.079 0.086 0.061 0.046 0.131 0.070 0.344 0.658 0.753 0.212],[51.329 16.854 12.605 2.385 31.867 -56.524 3.258 -3.014 -1.384 9.494 -12.189 -6.044]}
177.59188,0.12272,0.341,-11.255,0.00824,-6.263,[1.000 0.437 0.301 0.088 0.027 0.024 0.117 0.076 0.421 0.501 0.875 0.186],[51.881 33.107 32.053 -2.572 21.223 -54.099 2.706 11.467 -7.584 -10.097 -9.247 -28.489]}
177.71460,0.12626,0.284,-10.484,0.00842,-5.924,[1.000 0.721 0.467 0.126 0.057 0.073 0.375 0.129 0.350 0.388 0.731 0.224],[52.764 86.681 -15.585 -35.024 -0.234 -47.555 -10.894 0.856 -0.574 -7.097 -4.420 -10.848]}
177.84086,0.24395,0.139,-8.897,0.01134,-4.764,[1.000 0.342 0.132 0.072 0.086 0.053 0.243 0.106 0.122 0.494 0.167 0.903],[52.468 55.441 21.307 5.439 -4.373 -54.148 0.673 0.117 -25.939 -7.787 -11.856 -15.839]}
178.08481,0.12812,0.407,-10.362,0.01214,-6.248,[1.000 0.416 0.395 0.138 0.068 0.072 0.117 0.047 0.309 0.430 0.740 0.254],[52.048 42.978 26.662 -7.815 26.880 -55.300 2.258 19.438 -19.704 6.325 -5.227 -37.826]}
178.21293,0.12776,0.454,-8.896,0.00710,-4.067,[0.393 1.000 0.605 0.339 0.218 0.155 0.081 0.058 0.135 0.467 0.220 0.109],[53.290 68.556 -6.579 -9.603 13.398 -49.761 -16.187 -3.721 1.377 -7.257 -18.378 -4.940]}
178.34068,0.20907,0.234,-9.057,0.01171,-5.283,[0.402 0.986 1.000 0.156 0.168 0.079 0.096 0.063 0.058 0.312 0.067 0.147],[53.105 56.862 36.436 -7.273 -0.719 -47.523 6.321 14.751 -25.220 -13.584 -4.538 -19.396]}
178.54975,0.15628,0.329,-9.604,0.04998,-5.372,[0.460 1.000 0.460 0.090 0.564 0.152 0.209 0.139 0.108 0.212 0.092 0.092],[52.565 60.148 46.788 -4.318 17.692 -22.623 12.628 1.675 -18.099 13.453 -17.110 -20.599]}
178.70603,0.13388,0.520,-9.222,0.01401,-3.492,[0.491 1.000 0.627 0.380 0.328 0.176 0.060 0.043 0.051 0.436 0.062 0.045],[54.098 78.172 2.646 -6.332 11.391 -43.183 -22.499 6.744 -0.667 -5.748 -6.159 -13.546]}
178.83991,0.11601,0.093,-8.447,0.00795,-4.815,[0.408 1.000 0.455 0.191 0.157 0.098 0.073 0.041 0.034 0.411 0.075 0.021],[52.933 49.002 32.743 5.816 22.976 -62.575 8.065 11.526 -7.434 -7.136 1.114 -10.762]}
178.95592,0.25574,0.238,-9.221,0.09983,-5.163,[0.361 1.000 0.868 0.237 0.322 0.145 0.128 0.096 0.069 0.162 0.059 0.135],[53.028 66.050 32.166 -4.876 12.858 -35.269 18.665 13.615 -8.649 3.045 -24.344 -10.372]}
179.21166,0.10390,0.543,-9.963,0.00612,-4.263,[0.462 1.000 0.482 0.180 0.348 0.139 0.124 0.090 0.087 0.444 0.146 0.069],[53.339 69.748 -8.030 -4.898 23.491 -50.948 -8.845 11.117 4.600 -5.852 -17.640 0.328]}
179.31556,0.14567,0.221,-9.790,0.02964,-4.734,[0.522 1.000 0.742 0.477 0.291 0.243 0.101 0.070 0.043 0.438 0.062 0.027],[52.599 64.945 30.642 -0.585 25.035 -28.230 4.141 19.603 -14.937 12.977 0.467 -17.433]}
179.46122,0.23805,0.215,-9.378,0.00712,-5.730,[0.329 0.447 1.000 0.543 0.362 0.147 0.132 0.081 0.081 0.185 0.086 0.169],[52.789 58.555 16.386 -6.102 31.886 -47.467 12.143 5.330 -12.822 -4.182 -20.950 -16.721]}
179.69927,0.12245,0.582,-10.323,0.01317,-3.785,[0.471 1.000 0.671 0.304 0.260 0.165 0.048 0.026 0.059 0.238 0.054 0.039],[53.560 69.688 1.052 -0.945 14.556 -41.448 16.319 9.347 -13.996 -4.247 -9.695 -4.071]}
179.82172,0.20254,0.304,-9.601,0.02155,-4.616,[0.462 0.733 1.000 0.522 0.255 0.141 0.141 0.071 0.080 0.527 0.098 0.146],[53.312 69.428 27.610 7.429 37.169 -37.326 23.599 -12.044 -0.386 1.192 0.162 -0.527]}
180.02426,0.30231,0.299,-8.472,0.21484,-4.530,[0.203 0.547 1.000 0.794 0.764 0.341 0.247 0.155 0.146 0.304 0.142 0.144],[53.143 67.981 36.818 -17.553 37.658 -30.034 16.090 3.940 2.461 9.089 -13.369 -15.394]}
180.32658,0.11556,0.429,-10.927,0.02854,-5.364,[0.415 0.628 0.470 0.544 1.000 0.506 0.267 0.302 0.655 0.158 0.046 0.212],[52.675 79.599 41.972 10.960 4.711 -41.957 8.561 8.356 -4.004 -2.011 -0.893 -8.179]}
180.44213,0.13370,0.152,-9.284,0.01788,-4.871,[0.346 0.698 0.647 0.702 1.000 0.788 0.404 0.364 0.180 0.109 0.073 0.645],[52.224 43.540 41.889 12.401 16.738 -49.773 6.349 -1.041 -23.347 8.314 4.124 0.387]}
180.57583,0.12172,0.360,-9.560,0.00892,-5.250,[0.201 0.296 0.237 0.377 1.000 0.287 0.129 0.134 0.126 0.075 0.017 0.243],[52.728 40.041 48.430 3.550 32.035 -59.909 14.779 29.323 2.341 1.288 -8.950 -7.567]}
180.69755,0.25025,0.529,-9.276,0.03796,-3.585,[0.198 0.265 0.195 0.506 1.000 0.245 0.151 0.101 0.224 0.087 0.080 0.206],[54.015 56.474 1.413 6.097 26.042 -48.933 18.620 19.867 -3.153 -3.334 -14.192 13.271]}
180.94780,0.12118,0.069,-11.763,0.03464,-7.938,[0.409 0.280 0.228 0.425 0.891 0.495 0.243 0.221 0.224 0.096 0.085 1.000],[51.033 60.414 23.742 -15.906 7.479 -39.535 -9.583 5.299 -2.357 2.943 -3.200 2.102]}
181.06898,0.12295,0.206,-10.737,0.00815,-6.188,[0.333 0.510 0.493 0.543 1.000 0.601 0.299 0.290 0.114 0.073 0.018 0.290],[52.312 52.303 44.458 -10.348 38.642 -54.899 20.551 9.942 -0.474 4.518 -12.530 -3.348]}
181.19193,0.11569,0.288,-9.203,0.00300,-4.945,[0.363 0.873 0.700 0.537 1.000 0.418 0.151 0.155 0.108 0.074 0.040 0.220],[53.185 80.569 -13.906 -12.935 9.553 -47.898 0.083 4.376 -4.513 -7.124 -11.609 24.147]}
181.30762,0.23179,0.373,-9.197,0.02954,-4.084,[0.181 0.201 0.136 0.504 1.000 0.148 0.142 0.097 0.255 0.095 0.081 0.291],[53.596 74.060 30.023 4.553 19.730 -41.130 15.327 11.765 15.586 9.645 0.344 12.791]}
181.53941,0.14531,0.346,-9.655,0.04484,-5.488,[0.195 0.181 0.171 0.264 1.000 0.311 0.111 0.098 0.117 0.036 0.022 0.284],[52.499 78.904 15.973 -7.376 30.895 -28.452 -4.518 12.829 5.489 18.459 -13.682 4.011]}
181.68472,0.12744,0.366,-9.972,0.03914,-5.538,[0.316 0.723 0.684 0.533 1.000 0.493 0.220 0.222 0.100 0.052 0.028 0.260],[53.428 75.730 7.046 -29.724 25.084 -40.938 12.634 -4.764 0.346 7.245 -6.081 14.862]}
181.81215,0.24385,0.040,-8.090,0.04130,-4.511,[0.428 0.340 0.327 0.740 1.000 0.286 0.172 0.077 0.230 0.067 0.103 0.684],[53.615 61.513 38.830 4.165 23.999 -40.778 17.355 6.154 8.963 -6.153 -12.785 7.617]}
182.05601,0.24367,0.274,-8.429,0.00763,-5.379,[0.141 0.576 0.782 0.625 0.695 0.267 1.000 0.503 0.258 0.162 0.167 0.187],[53.122 58.571 23.064 -1.932 23.258 -52.387 25.714 26.517 -8.155 -3.442 -13.520 21.516]}
182.29968,0.25052,0.321,-10.566,0.01078,-5.780,[0.190 0.294 0.137 0.163 0.227 0.337 1.000 0.425 0.218 0.575 0.111 0.180],[52.606 45.787 40.158 2.613 33.897 -49.341 10.365 -0.765 5.840 7.543 -16.575 -8.171]}
182.55020,0.11551,0.118,-9.920,0.00342,-6.121,[0.120 1.000 0.364 0.253 0.573 0.603 0.887 0.635 0.363 0.471 0.115 0.039],[51.754 39.421 29.195 -9.816 30.593 -60.520 1.532 15.662 4.626 3.220 -12.712 -3.119]}
182.66571,0.24385,0.473,-10.140,0.04102,-4.780,[0.298 0.725 0.262 0.133 0.158 0.390 1.000 0.508 0.207 0.185 0.151 0.155],[53.203 80.087 -9.842 -11.407 2.826 -44.279 3.306 4.435 -4.926 -12.851 -12.627 6.031]}
182.90957,0.22735,0.299,-9.114,0.06053,-6.439,[0.358 0.588 0.209 0.173 0.216 0.384 1.000 0.593 0.302 0.688 0.257 0.290],[52.194 51.665 12.234 -16.051 14.817 -41.410 -15.613 4.638 -7.976 0.068 -7.837 -7.824]}
183.13692,0.37093,0.475,-10.368,0.02817,-5.537,[0.286 0.770 0.182 0.087 0.177 0.406 1.000 0.336 0.186 0.173 0.101 0.089],[52.543 66.256 3.857 -19.864 19.774 -27.765 8.501 -2.945 -4.933 15.062 8.232 -2.227]}
183.50785,0.13329,0.269,-9.153,0.01959,-5.234,[0.083 0.834 0.256 0.125 0.415 0.454 1.000 0.632 0.313 0.452 0.119 0.034],[52.705 62.888 26.553 -8.571 20.751 -39.656 4.236 0.219 -5.063 18.756 -4.475 1.203]}
183.64113,0.12707,0.241,-9.552,0.00839,-3.900,[0.165 0.884 0.730 0.290 0.552 0.568 1.000 0.547 0.279 0.325 0.093 0.058],[52.958 71.375 -23.363 -8.988 13.037 -62.087 -4.671 3.358 -7.420 -17.426 -7.303 18.428]}
183.76821,0.22694,0.292,-9.861,0.00795,-4.484,[0.193 0.618 0.183 0.122 0.151 0.609 1.000 0.428 0.298 0.536 0.189 0.130],[52.573 51.371 20.261 -2.556 22.774 -66.272 12.455 6.866 2.860 -5.863 -10.584 -8.497]}
183.99515,0.13891,0.025,-10.307,0.02286,-7.340,[0.159 0.723 0.349 0.294 0.541 0.592 1.000 0.624 0.395 0.482 0.137 0.029],[51.120 59.880 24.076 -12.833 -4.983 -37.181 2.132 19.649 -13.341 10.143 4.848 -8.325]}
184.13406,0.11615,0.435,-10.311,0.00474,-5.518,[0.206 0.990 0.758 0.414 0.487 0.633 1.000 0.383 0.209 0.223 0.078 0.091],[52.644 77.280 -16.346 -25.922 18.330 -46.674 -18.472 -7.644 4.279 -9.022 -16.596 -0.748]}
184.25020,0.10485,0.086,-9.322,0.02025,-5.991,[0.464 0.968 0.500 0.643 1.000 0.672 0.888 0.394 0.946 0.192 0.070 0.303],[52.559 34.910 28.490 1.444 33.906 -49.243 27.259 7.445 -10.303 4.373 -8.193 -7.817]}
184.35506,0.26122,0.259,-9.035,0.03787,-5.600,[0.180 0.353 0.104 0.456 1.000 0.159 0.181 0.093 0.203 0.441 0.095 0.203],[52.381 47.332 20.741 -5.486 28.956 -33.683 -13.444 22.172 -8.208 13.100 -2.357 -8.492]}
184.61628,0.12785,0.488,-11.003,0.01126,-4.965,[0.251 1.000 0.723 0.455 0.518 0.348 0.492 0.194 0.088 0.109 0.058 0.181],[52.895 88.491 -4.780 -19.075 9.264 -50.840 -2.834 5.598 2.111 0.637 -7.616 -13.818]}
184.74413,0.09905,0.212,-8.787,0.01666,-5.401,[0.461 0.715 0.665 0.815 1.000 0.839 0.645 0.502 0.622 0.249 0.055 0.154],[52.600 54.082 39.876 13.285 34.115 -54.283 9.919 -3.103 12.403 7.920 -8.303 -0.267]}
184.84317,0.13787,0.211,-9.623,0.03407,-5.330,[0.306 0.495 0.389 0.473 1.000 0.634 0.305 0.227 0.249 0.758 0.094 0.270],[52.440 33.683 27.104 -1.779 24.877 -31.940 -6.264 4.772 -6.364 7.208 -0.251 1.474]}
184.98104,0.12839,0.131,-9.951,0.01751,-5.520,[0.307 1.000 0.469 0.520 0.872 0.707 0.397 0.411 0.178 0.222 0.038 0.095],[53.175 49.550 46.146 -23.369 26.481 -49.495 -2.121 23.735 15.393 -2.646 9.065 -10.435]}
185.10943,0.11628,0.121,-7.712,0.00268,-4.617,[0.363 1.000 0.664 0.411 0.452 0.452 0.448 0.202 0.090 0.153 0.055 0.113],[53.113 74.537 -0.284 -8.075 1.965 -48.441 16.532 0.030 -2.698 -16.130 -16.554 8.083]}
185.22571,0.24372,0.195,-9.284,0.12795,-4.776,[0.469 0.697 0.234 0.406 1.000 0.722 0.518 0.327 0.620 0.998 0.336 0.602],[53.140 58.213 38.996 1.716 1.594 -37.588 7.621 -2.401 -29.251 -3.485 0.713 -1.603]}
185.46943,0.11556,0.008,-9.660,0.00854,-5.853,[0.313 1.000 0.365 0.505 0.719 0.507 0.233 0.216 0.170 0.236 0.063 0.241],[52.101 46.949 20.839 -7.441 13.659 -44.382 -28.968 12.450 9.772 -5.580 -15.863 -38.655]}
185.58499,0.25102,0.386,-10.866,0.01295,-4.966,[0.432 0.717 0.262 0.636 1.000 0.287 0.511 0.131 0.242 0.106 0.109 0.239],[52.977 73.862 -10.917 -12.722 2.672 -39.033 -21.060 -23.796 -0.930 2.529 -8.769 -17.077]}
185.83601,0.11497,0.188,-9.322,0.00831,-6.223,[0.239 0.689 0.377 0.516 1.000 0.582 0.406 0.261 0.312 0.587 0.162 0.147],[51.850 39.591 22.067 -9.589 16.572 -55.545 0.222 7.033 -1.349 -1.182 -9.147 -9.286]}
185.95098,0.08744,0.340,-9.864,0.02073,-5.434,[0.389 1.000 0.567 0.528 0.589 0.549 0.220 0.195 0.237 0.265 0.139 0.062],[52.823 45.815 47.787 1.079 34.478 -45.162 1.660 6.828 0.565 -6.140 3.301 -0.159]}
186.03841,0.26154,0.396,-8.529,0.04162,-3.617,[0.436 1.000 0.675 0.476 0.329 0.141 0.583 0.059 0.085 0.261 0.093 0.144],[53.697 66.339 25.176 -7.055 24.889 -29.856 -4.382 4.423 3.091 4.354 -3.317 3.291]}
186.29995,0.13905,0.042,-9.583,0.07389,-6.848,[0.283 1.000 0.587 0.380 0.288 0.269 0.168 0.110 0.071 0.208 0.061 0.015],[51.794 74.201 19.464 -11.564 3.306 -35.996 7.695 3.764 8.156 4.691 -10.803 -0.970]}
186.43900,0.11624,0.316,-10.383,0.00796,-6.097,[0.436 1.000 0.342 0.280 0.161 0.165 0.085 0.057 0.032 0.061 0.039 0.012],[52.565 53.329 38.840 0.325 12.047 -44.302 27.511 12.974 7.792 6.387 -15.335 12.150]}
186.55524,0.12195,0.371,-9.506,0.00963,-4.462,[0.283 1.000 0.991 0.181 0.156 0.169 0.634 0.148 0.070 0.129 0.060 0.074],[53.311 78.012 -14.943 -4.691 3.498 -43.528 -13.266 5.841 -11.140 -8.817 -9.452 8.118]}
186.67719,0.34807,0.439,-9.951,0.02634,-4.211,[0.420 0.857 1.000 0.252 0.246 0.123 0.167 0.130 0.158 0.626 0.161 0.139],[53.283 59.680 26.755 19.974 23.035 -44.304 7.784 2.478 -8.471 -5.910 -9.751 -8.571]}
187.02526,0.25492,0.581,-11.973,0.06884,-5.687,[0.325 1.000 0.951 0.264 0.125 0.074 0.300 0.057 0.083 0.236 0.067 0.091],[52.173 62.329 -2.006 -15.023 24.719 -29.581 14.599 -2.591 4.224 -1.145 9.173 -4.284]}
187.28018,0.24336,0.362,-10.118,0.01782,-5.512,[0.390 1.000 0.733 0.382 0.231 0.097 0.140 0.083 0.124 0.337 0.061 0.125],[52.359 47.846 29.426 -4.187 28.062 -57.488 -10.486 6.752 19.696 6.863 -10.824 -7.294]}
187.52354,0.09347,0.315,-9.848,0.00142,-6.137,[0.508 1.000 0.587 0.237 0.147 0.167 0.178 0.090 0.044 0.058 0.111 0.045],[51.888 73.471 -42.344 -35.475 10.375 -52.169 1.246 2.735 8.451 -16.661 -6.523 10.862]}
187.61701,0.26698,0.505,-9.790,0.04976,-4.549,[0.341 1.000 0.843 0.253 0.098 0.066 0.156 0.036 0.090 0.401 0.081 0.078],[52.963 69.104 26.558 -7.003 1.772 -7.472 6.550 0.366 -23.719 7.025 -4.450 -11.861]}
187.88399,0.11710,0.098,-10.854,0.00503,-7.129,[0.362 1.000 0.337 0.242 0.139 0.135 0.070 0.042 0.037 0.103 0.051 0.011],[51.823 35.296 32.687 -13.327 47.017 -54.405 9.961 13.703 13.153 10.599 -6.770 8.219]}
188.00109,0.35927,0.327,-9.917,0.12823,-5.282,[1.000 0.296 0.232 0.104 0.147 0.102 0.267 0.091 0.095 0.284 0.151 0.964],[53.070 68.495 -3.033 -17.144 13.901 -48.732 6.779 7.712 -1.047 -4.570 -4.896 14.535]}
188.36036,0.11029,0.039,-10.365,0.00722,-7.629,[1.000 0.512 0.552 0.302 0.108 0.101 0.127 0.079 0.333 0.404 0.584 0.265],[51.461 54.886 19.832 -20.311 33.446 -47.481 6.297 19.785 10.013 3.303 -13.963 -9.116]}
188.47066,0.12204,0.218,-10.214,0.01577,-6.054,[1.000 0.726 0.606 0.352 0.169 0.130 0.446 0.079 0.146 0.172 0.360 0.366],[52.384 79.914 -30.832 -31.009 15.279 -39.652 -7.979 -2.278 1.903 -0.407 -5.301 10.186]}
188.59270,0.23773,0.291,-9.504,0.02268,-4.835,[0.945 0.364 0.142 0.125 0.116 0.108 0.282 0.080 0.078 0.338 0.268 1.000],[52.548 59.916 10.438 8.655 30.110 -45.170 23.555 19.537 -7.852 -2.234 -1.837 -11.524]}
188.83043,0.12771,0.370,-11.021,0.02393,-6.809,[1.000 0.354 0.385 0.216 0.061 0.026 0.065 0.024 0.228 0.284 0.560 0.271],[51.344 65.219 15.604 -0.896 21.376 -35.437 17.834 14.929 -18.295 -0.439 0.819 -0.802]}
188.95814,0.12132,0.505,-10.957,0.04053,-5.368,[1.000 0.758 0.580 0.296 0.112 0.090 0.351 0.093 0.314 0.342 0.604 0.304],[53.079 87.395 -18.996 -20.807 14.181 -45.671 -2.870 -1.022 -3.018 -1.202 -12.131 -3.608]}
189.07946,0.22608,0.166,-9.215,0.01139,-5.150,[0.831 0.417 0.144 0.097 0.106 0.097 0.219 0.098 0.122 0.478 0.259 1.000],[52.733 42.148 22.016 7.706 15.826 -55.091 14.070 5.147 -8.764 -8.020 -8.602 -12.839]}
189.30553,0.12295,0.092,-9.754,0.01841,-6.294,[1.000 0.456 0.343 0.168 0.125 0.069 0.140 0.097 0.349 0.452 0.689 0.289],[51.552 72.714 7.868 -12.874 14.448 -45.986 -4.174 3.201 -13.109 5.787 1.205 -16.571]}
189.42848,0.25043,0.508,-9.829,0.04585,-4.748,[1.000 0.635 0.208 0.178 0.129 0.140 0.381 0.141 0.129 0.282 0.181 0.939],[53.176 81.937 -3.261 -14.741 12.563 -39.849 4.976 5.201 8.591 11.209 -3.001 -13.398]}
189.67891,0.12018,0.060,-9.010,0.00568,-6.458,[1.000 0.425 0.255 0.266 0.106 0.100 0.139 0.041 0.247 0.605 0.454 0.366],[51.757 48.148 5.870 -9.804 25.575 -55.519 -13.199 -6.760 -4.802 12.868 -2.362 -10.215]}
189.79909,0.10522,0.409,-10.273,0.02069,-5.628,[1.000 0.496 0.344 0.106 0.041 0.049 0.161 0.113 0.422 0.503 0.759 0.248],[52.485 49.522 17.811 -7.485 23.898 -54.259 -2.177 2.289 15.945 4.205 -10.580 -24.415]}
189.90431,0.13347,0.139,-8.955,0.01654,-4.784,[0.594 1.000 0.815 0.361 0.169 0.122 0.089 0.071 0.152 0.348 0.313 0.063],[52.894 83.417 -11.454 -31.525 11.150 -55.586 -8.693 1.155 10.980 -0.090 11.831 -13.319]}
190.03778,0.06916,0.247,-8.225,0.00748,-4.915,[0.821 1.000 0.902 0.863 0.513 0.491 0.150 0.143 0.171 0.307 0.644 0.579],[52.969 67.676 40.110 6.457 -2.888 -62.501 35.050 -0.289 -12.464 8.348 -10.798 -25.037]}
190.10694,0.28512,0.448,-8.361,0.05126,-3.048,[0.229 0.557 1.000 0.258 0.309 0.112 0.108 0.045 0.068 0.183 0.057 0.125],[53.542 72.691 28.472 -8.612 13.516 -19.399 18.841 -3.136 -8.302 3.598 -15.151 -22.240]}
190.39206,0.09846,0.282,-9.413,0.00526,-4.572,[0.515 1.000 0.886 0.433 0.265 0.205 0.099 0.065 0.042 0.269 0.085 0.039],[52.920 61.738 -33.946 -25.973 21.523 -57.737 -14.846 8.407 0.881 -10.859 -12.583 3.972]}
190.49052,0.13946,0.138,-9.279,0.03444,-5.393,[0.347 1.000 0.555 0.327 0.173 0.134 0.122 0.028 0.018 0.333 0.050 0.010],[52.824 58.959 17.454 -16.503 22.093 -36.173 -1.749 11.591 -3.227 9.925 8.862 -0.338]}
190.62998,0.23791,0.321,-8.196,0.00299,-4.074,[0.294 0.590 1.000 0.274 0.372 0.102 0.166 0.087 0.088 0.099 0.049 0.077],[53.989 65.271 16.782 -14.306 23.514 -56.124 26.403 -2.459 6.318 -5.708 -12.019 6.317]}
190.86789,0.11655,0.244,-8.130,0.00286,-3.975,[0.427 1.000 0.583 0.195 0.203 0.152 0.110 0.086 0.061 0.336 0.094 0.038],[53.721 54.699 -5.986 -16.480 19.447 -46.183 -9.378 -5.382 11.069 -14.228 -14.029 5.869]}
190.98444,0.10390,0.138,-9.114,0.01585,-4.788,[0.557 1.000 0.745 0.491 0.316 0.283 0.156 0.144 0.030 0.419 0.089 0.018],[53.631 32.827 40.774 3.106 35.882 -46.461 12.607 12.209 0.010 -8.435 -3.620 -7.135]}
191.08834,0.25592,0.336,-8.047,0.02113,-2.800,[0.182 0.788 1.000 0.185 0.175 0.048 0.035 0.036 0.038 0.091 0.038 0.080],[53.892 67.121 1.879 6.115 12.181 -50.305 22.778 7.773 -2.524 -6.009 12.131 -1.176]}
191.34426,0.19692,0.376,-9.014,0.00463,-3.357,[0.307 0.942 1.000 0.268 0.316 0.114 0.136 0.106 0.235 0.637 0.121 0.232],[53.948 81.330 19.575 -7.410 13.003 -57.404 -4.371 -4.147 -3.268 -9.601 -9.494 0.032]}
191.54118,0.27891,0.577,-8.839,0.04449,-2.750,[0.157 0.725 1.000 0.126 0.164 0.056 0.047 0.035 0.080 0.133 0.030 0.084],[53.792 62.462 23.018 -2.079 14.912 -17.874 21.982 9.174 -11.367 10.587 -18.856 -6.363]}
191.82009,0.11569,0.325,-9.245,0.00440,-4.827,[0.255 1.000 0.653 0.355 0.639 0.387 0.157 0.172 0.220 0.098 0.027 0.094],[53.007 65.266 -21.227 -16.167 7.911 -51.000 2.829 -4.030 5.618 -5.088 -19.563 -0.229]}
191.93578,0.12200,0.216,-9.614,0.02921,-5.238,[0.350 0.673 0.605 0.713 1.000 0.776 0.335 0.331 0.394 0.138 0.016 0.124],[53.178 66.440 37.402 -0.723 27.488 -48.912 17.535 -0.688 3.732 8.689 2.648 -6.844]}
192.05778,0.23234,0.412,-8.830,0.00404,-3.445,[0.309 0.377 0.287 0.605 1.000 0.388 0.199 0.117 0.227 0.119 0.108 0.569],[54.035 55.416 -1.161 -7.885 32.927 -54.440 2.277 -4.920 5.900 -3.314 -16.241 3.353]}
192.29011,0.12785,0.203,-9.710,0.00864,-5.537,[0.248 0.988 0.824 0.521 1.000 0.637 0.290 0.268 0.096 0.102 0.037 0.087],[52.399 84.967 -17.020 -22.313 -1.138 -49.284 13.482 -0.428 -7.810 -9.030 -7.776 23.547]}
192.41796,0.10884,0.235,-9.706,0.02431,-6.107,[0.385 0.888 0.601 0.785 1.000 0.738 0.383 0.405 0.489 0.193 0.049 0.185],[52.373 59.554 19.658 2.638 8.324 -44.629 12.349 0.666 -18.443 -7.311 -10.575 -7.971]}
192.52680,0.24522,0.471,-9.774,0.04617,-4.583,[0.194 0.562 0.255 0.414 1.000 0.336 0.189 0.107 0.133 0.105 0.086 0.367],[53.580 57.104 -2.948 -9.083 24.993 -41.856 -1.518 -11.026 -4.595 -2.904 -8.142 -7.180]}
192.77202,0.23782,0.419,-8.923,0.00558,-4.674,[0.135 0.294 0.136 0.371 1.000 0.115 0.096 0.068 0.168 0.097 0.193 0.164],[53.504 51.120 -11.382 -14.083 11.654 -50.295 1.844 -4.194 -4.796 -12.919 -9.724 -13.848]}
